title,review
미녀와 야수,모든것이 좋지만 년판 주제가의 기억이 너무 강하다
미녀와 야수,아름다운 작품을 실사화 해서 괜찮았던
미녀와 야수,잼잇다
미녀와 야수,좋은 작품인데 벨역에 엠마는 아닌거 같고 도 아리아나랑 존이 부른건 뭐가 안맞아 셀린디옹과 피보에 익숙해져서 그런건지는 몰라도 아리아나랑 존은 장르가 전혀 다른 가수가 부르는 느낌
미녀와 야수,뭔가 부족하다 더 잘 만들수 있지 않을까 스토리에 성의가 없다
미녀와 야수,전반적으로 지루했고 기억에 남는 것이 엠마 왓슨 빼곤 없다
미녀와 야수,재밌네요
미녀와 야수,첫인상은 생각보다 강렬하고 오랜기간 영향을 미친다 흔히 초 만에 첫인상이 결정된다는데 이렇게 속전속결로 결정된 첫인상은 쉽게 바뀌지 않는다 첫인상이 좋다는 이유만으로 쉽게 친해지는 경우도 있고 반대로 첫인상이 좋지 않았다는 이유로 상대와 교류를 차단하기도 한다 상황이 이렇다보니 소개팅에서든 면접에서든 좋은 인상을 남기고 싶다 그래서 남에게 보이는 첫인상에 신경을 많이 쓰게 된다 하지만 아이러니하게도 나의 첫인상을 스스로 알 수 없다
미녀와 야수,몇번을봐도 판타스틱
미녀와 야수,난 재밌게 봤는데 평점이 왜그러나 연기력때문에 말이많네 더빙판 봐서 그런가 연기력이 문제되진 않던데 성우가 넘 잘해서   엠마왓슨 식사할때 그래픽 보고 감탄함 진짜 애니메이션느낌나서
미녀와 야수,시대가 어떤데 이런 후진 총맞은 야수가 이제 내가 죽겠다는데 제가 왔잖아요는 뭐야 아오 배우들 고생에만 점수
미녀와 야수,
미녀와 야수,스토리는 원작을 따랐으니 문제가 없는데 엠마왓슨이 벨 캐릭터에 안어울림 어렸을때부터 디즈니 애니메이션으로 많이 봐서아는데 원래 벨은 선하고 천진난만하면서도 여성스러워야 하는데 엠마왓슨은 눈매가 뭔가 어둡고 표정도 다양하지 못하고 계속 같은 표정이고 외모적으로 비율도 미성숙한 어린애 같음
미녀와 야수,미녀와 골동품들
미녀와 야수,악당이이렇게 멋지다니   
미녀와 야수,볼거리는 풍족하지만 엠마왓슨과 벨의 싱크로율은 글쎄
미녀와 야수,잘만든 영화에요 한편의 멋진 뮤지컬을 본것 같네요
미녀와 야수,
미녀와 야수,
미녀와 야수,
미녀와 야수,옛날 그대로 리메이크 실사판으로 정말 깔끔하고 잘만듬
미녀와 야수,
미녀와 야수,나름대로 잘 해석한 영화  다만 디즈니 특유의 느낌이 불쾌하다
미녀와 야수,
미녀와 야수,
미녀와 야수,외면만 보고 좋아하는게 아니고 내면이 제일 중요시 하는게 느낀다 
미녀와 야수,아직 안봤는데 너무 아름다운영화인것 같아서 미리 점 드립니다
미녀와 야수,
미녀와 야수,완성도높은영화
미녀와 야수,
미녀와 야수,겨울에 어울리는 사랑 이야기 힐링하고 갑니다 평점에 너무 놀람
